event_id,timestamp,attack_technique,attack_category,target_system,success_status
423,2023-01-23 17:28:03,T1190,Initial Access,Workstation,False
424,2023-03-09 15:43:21,T1021,Lateral Movement,Database Server,False
425,2023-12-04 18:21:32,T1566,Phishing,Cloud Infrastructure,True
426,2023-09-01 19:14:59,T1059,Execution,Database Server,True
427,2023-06-25 13:24:00,T1021,Lateral Movement,Database Server,True
428,2023-07-06 05:02:02,T1190,Initial Access,Web Server,False
429,2023-02-27 05:37:06,T1133,Persistence,Workstation,True
430,2023-03-20 21:44:49,T1486,Impact,Workstation,True
431,2023-05-06 10:13:51,T1059,Execution,Web Server,False
432,2023-10-06 14:19:17,T1486,Impact,Workstation,False
433,2023-07-03 18:07:13,T1059,Execution,Web Server,True
434,2023-11-29 19:07:51,T1133,Persistence,Web Server,True
435,2023-12-29 23:39:52,T1190,Initial Access,Workstation,False
436,2023-04-13 04:09:21,T1190,Initial Access,Active Directory,True
437,2023-12-19 04:01:19,T1133,Persistence,Web Server,True
438,2023-08-16 04:16:24,T1059,Execution,Workstation,True
439,2023-01-31 07:56:31,T1071,Command and Control,Active Directory,True
440,2023-03-27 04:31:56,T1071,Command and Control,Web Server,False
441,2023-01-09 00:39:34,T1566,Phishing,Cloud Infrastructure,False
442,2023-09-30 00:30:40,T1133,Persistence,Web Server,False
443,2023-10-12 06:53:49,T1071,Command and Control,Workstation,True
444,2023-04-22 15:02:45,T1566,Phishing,Workstation,True
445,2023-10-05 20:19:53,T1133,Persistence,Cloud Infrastructure,False
446,2023-07-18 05:35:00,T1071,Command and Control,Workstation,False
447,2023-10-01 07:40:25,T1021,Lateral Movement,Workstation,False
448,2023-06-09 10:09:30,T1486,Impact,Workstation,True
449,2023-01-30 14:31:45,T1071,Command and Control,Database Server,True
450,2023-11-09 05:49:51,T1059,Execution,Workstation,False
451,2023-04-06 00:01:52,T1021,Lateral Movement,Active Directory,False
452,2023-10-23 17:28:02,T1071,Command and Control,Active Directory,False
453,2023-02-23 02:25:02,T1566,Phishing,Database Server,True
454,2023-07-25 22:10:54,T1059,Execution,Web Server,False
455,2023-01-09 06:38:40,T1566,Phishing,Workstation,True
456,2023-05-04 22:00:53,T1566,Phishing,Active Directory,True
457,2023-02-02 12:55:33,T1190,Initial Access,Workstation,True
458,2023-04-28 17:12:04,T1059,Execution,Active Directory,False
459,2023-06-01 22:03:33,T1021,Lateral Movement,Active Directory,False
460,2023-03-01 03:11:34,T1071,Command and Control,Database Server,False
461,2023-07-05 17:17:43,T1566,Phishing,Database Server,False
462,2023-08-23 03:10:40,T1190,Initial Access,Web Server,True
463,2023-01-22 17:00:23,T1566,Phishing,Web Server,True
464,2023-09-19 07:28:45,T1059,Execution,Database Server,False
465,2023-08-18 00:46:33,T1021,Lateral Movement,Cloud Infrastructure,True
466,2023-08-20 13:32:56,T1059,Execution,Active Directory,False
467,2023-10-13 13:38:20,T1021,Lateral Movement,Active Directory,False
468,2023-07-26 22:07:55,T1059,Execution,Database Server,False
469,2023-07-18 19:05:48,T1190,Initial Access,Active Directory,False
470,2023-01-13 01:18:27,T1021,Lateral Movement,Database Server,True
471,2023-08-09 01:32:02,T1486,Impact,Cloud Infrastructure,True
472,2023-01-25 00:26:36,T1486,Impact,Workstation,True
473,2023-07-07 11:49:14,T1190,Initial Access,Web Server,True
474,2023-10-16 16:17:28,T1059,Execution,Web Server,True
475,2023-04-22 06:22:19,T1133,Persistence,Cloud Infrastructure,False
476,2023-10-10 12:27:57,T1059,Execution,Workstation,True
477,2023-07-16 22:29:50,T1071,Command and Control,Cloud Infrastructure,False
478,2023-08-07 20:02:29,T1059,Execution,Active Directory,False
479,2023-05-04 05:09:22,T1021,Lateral Movement,Database Server,True
480,2023-04-19 07:21:54,T1021,Lateral Movement,Web Server,False
481,2023-04-11 09:11:26,T1566,Phishing,Workstation,True
482,2023-07-31 09:08:38,T1486,Impact,Web Server,True
483,2023-10-09 14:15:09,T1190,Initial Access,Cloud Infrastructure,True
484,2023-06-09 19:12:58,T1059,Execution,Web Server,False
485,2023-02-28 23:05:35,T1486,Impact,Cloud Infrastructure,False
486,2023-03-02 13:25:44,T1190,Initial Access,Active Directory,False
487,2023-03-20 04:24:59,T1566,Phishing,Active Directory,False
488,2023-02-07 10:47:15,T1566,Phishing,Workstation,False
489,2023-05-03 08:05:57,T1071,Command and Control,Database Server,False
490,2023-05-13 18:35:43,T1021,Lateral Movement,Workstation,False
491,2023-03-02 14:35:37,T1059,Execution,Database Server,False
492,2023-11-27 10:23:49,T1190,Initial Access,Web Server,True
493,2023-05-01 20:05:01,T1566,Phishing,Web Server,False
494,2023-04-23 06:00:48,T1059,Execution,Cloud Infrastructure,True
495,2023-04-07 06:44:41,T1071,Command and Control,Web Server,False
496,2023-09-01 20:31:55,T1133,Persistence,Cloud Infrastructure,True
497,2023-12-19 15:25:19,T1021,Lateral Movement,Web Server,False
498,2023-11-16 06:40:41,T1566,Phishing,Cloud Infrastructure,True
499,2023-07-19 15:23:07,T1059,Execution,Active Directory,True
500,2023-01-01 15:43:44,T1071,Command and Control,Workstation,False
501,2023-10-30 13:42:59,T1486,Impact,Database Server,False
502,2023-01-05 22:07:40,T1566,Phishing,Active Directory,False
503,2023-12-12 17:47:31,T1059,Execution,Cloud Infrastructure,True
504,2023-10-08 11:18:00,T1190,Initial Access,Workstation,True
505,2023-11-21 21:57:48,T1190,Initial Access,Web Server,True
506,2023-12-04 12:19:28,T1021,Lateral Movement,Cloud Infrastructure,True
507,2023-03-14 02:29:49,T1566,Phishing,Web Server,False
508,2023-02-08 19:52:01,T1190,Initial Access,Cloud Infrastructure,True
509,2023-03-20 06:30:05,T1021,Lateral Movement,Database Server,False
510,2023-10-10 18:54:27,T1566,Phishing,Web Server,True
511,2023-05-21 13:54:41,T1133,Persistence,Active Directory,False
512,2023-04-14 07:55:16,T1486,Impact,Workstation,False
513,2023-09-30 05:13:37,T1021,Lateral Movement,Cloud Infrastructure,True
514,2023-01-13 07:55:36,T1071,Command and Control,Workstation,False
515,2023-01-22 02:08:48,T1133,Persistence,Workstation,False
516,2023-05-08 12:35:30,T1486,Impact,Database Server,False
517,2023-11-09 01:32:41,T1190,Initial Access,Cloud Infrastructure,True
518,2023-04-12 12:06:17,T1059,Execution,Workstation,True
519,2023-04-17 06:32:03,T1190,Initial Access,Database Server,True
520,2023-04-28 16:21:38,T1059,Execution,Active Directory,False
521,2023-06-26 05:09:29,T1566,Phishing,Database Server,False
522,2023-01-30 09:37:46,T1071,Command and Control,Workstation,False
523,2023-09-23 03:10:08,T1486,Impact,Workstation,False
524,2023-04-29 03:30:46,T1021,Lateral Movement,Active Directory,True
525,2023-02-23 09:20:05,T1133,Persistence,Web Server,False
526,2023-02-27 06:35:22,T1021,Lateral Movement,Workstation,False
527,2023-10-22 16:34:18,T1021,Lateral Movement,Cloud Infrastructure,True
528,2023-03-29 04:12:23,T1071,Command and Control,Active Directory,False
529,2023-06-19 02:11:32,T1133,Persistence,Database Server,False
530,2023-11-06 00:09:39,T1133,Persistence,Workstation,False
531,2023-12-04 10:46:42,T1133,Persistence,Cloud Infrastructure,True
532,2023-12-21 16:15:40,T1190,Initial Access,Database Server,True
533,2023-08-13 21:36:56,T1133,Persistence,Database Server,True
534,2023-08-03 01:58:23,T1486,Impact,Workstation,False
535,2023-09-08 21:52:04,T1566,Phishing,Web Server,True
536,2023-01-06 13:15:10,T1071,Command and Control,Workstation,False
537,2023-09-18 18:09:36,T1486,Impact,Cloud Infrastructure,False
538,2023-02-14 11:45:36,T1486,Impact,Web Server,True
539,2023-07-24 09:12:08,T1021,Lateral Movement,Web Server,False
540,2023-04-04 00:07:51,T1133,Persistence,Workstation,False
541,2023-08-08 06:29:12,T1486,Impact,Cloud Infrastructure,False
542,2023-04-10 09:31:53,T1071,Command and Control,Cloud Infrastructure,False
543,2023-04-30 19:51:50,T1071,Command and Control,Workstation,True
544,2023-11-30 06:49:01,T1486,Impact,Workstation,True
545,2023-09-17 12:14:25,T1059,Execution,Active Directory,False
546,2023-06-27 21:48:48,T1486,Impact,Database Server,False
547,2023-02-06 13:40:24,T1071,Command and Control,Cloud Infrastructure,True
548,2023-05-23 15:44:50,T1190,Initial Access,Database Server,False
549,2023-04-14 03:03:37,T1566,Phishing,Web Server,False
550,2023-12-18 23:28:54,T1566,Phishing,Workstation,True
551,2023-06-03 00:26:11,T1190,Initial Access,Web Server,False
552,2023-04-19 10:12:50,T1566,Phishing,Workstation,True
553,2023-10-01 21:22:47,T1071,Command and Control,Cloud Infrastructure,False
554,2023-09-07 15:10:04,T1190,Initial Access,Cloud Infrastructure,True
555,2023-05-03 19:59:04,T1059,Execution,Workstation,False
556,2023-07-01 14:43:52,T1021,Lateral Movement,Active Directory,True
557,2023-12-06 07:58:43,T1071,Command and Control,Database Server,False
558,2023-12-25 16:32:10,T1133,Persistence,Web Server,True
559,2023-10-27 15:25:01,T1133,Persistence,Web Server,True
560,2023-10-08 05:41:47,T1059,Execution,Database Server,True
561,2023-09-02 03:41:12,T1190,Initial Access,Web Server,True
562,2023-04-06 04:47:27,T1059,Execution,Cloud Infrastructure,False
563,2023-08-26 19:16:53,T1071,Command and Control,Database Server,True
564,2023-04-08 14:52:26,T1021,Lateral Movement,Active Directory,False
565,2023-03-18 12:05:02,T1486,Impact,Web Server,True
566,2023-09-07 09:55:56,T1486,Impact,Web Server,True
567,2023-12-29 07:08:22,T1021,Lateral Movement,Web Server,True
568,2023-08-19 12:27:29,T1021,Lateral Movement,Cloud Infrastructure,True
569,2023-06-25 03:28:29,T1071,Command and Control,Cloud Infrastructure,True
570,2023-02-25 06:11:09,T1021,Lateral Movement,Active Directory,False
571,2023-10-02 20:38:05,T1190,Initial Access,Database Server,False
572,2023-07-12 07:14:10,T1566,Phishing,Web Server,True
573,2023-04-11 23:06:09,T1566,Phishing,Database Server,True
574,2023-01-23 06:09:32,T1486,Impact,Database Server,True
575,2023-02-25 09:58:51,T1071,Command and Control,Web Server,False
576,2023-11-09 14:31:03,T1133,Persistence,Database Server,False
577,2023-05-18 17:57:24,T1021,Lateral Movement,Web Server,True
578,2023-01-29 22:37:53,T1071,Command and Control,Cloud Infrastructure,True
579,2023-04-03 14:12:30,T1059,Execution,Web Server,False
580,2023-01-31 00:28:26,T1190,Initial Access,Database Server,True
581,2023-01-17 05:43:20,T1190,Initial Access,Workstation,False
582,2023-02-27 08:32:10,T1071,Command and Control,Web Server,False
583,2023-10-23 11:00:51,T1486,Impact,Database Server,True
584,2023-10-10 23:54:33,T1071,Command and Control,Cloud Infrastructure,True
585,2023-03-23 11:23:54,T1190,Initial Access,Web Server,True
586,2023-11-30 23:06:11,T1486,Impact,Database Server,True
587,2023-06-10 13:11:44,T1566,Phishing,Database Server,False
588,2023-10-15 23:30:03,T1486,Impact,Database Server,False
589,2023-12-22 19:42:16,T1059,Execution,Cloud Infrastructure,True
590,2023-06-27 12:55:47,T1566,Phishing,Workstation,True
591,2023-11-19 14:05:52,T1190,Initial Access,Cloud Infrastructure,False
592,2023-03-12 20:17:16,T1133,Persistence,Workstation,False
593,2023-06-26 15:17:41,T1566,Phishing,Database Server,False
594,2023-08-01 20:51:34,T1486,Impact,Web Server,True
595,2023-03-05 08:34:18,T1486,Impact,Workstation,True
596,2023-08-10 17:27:44,T1059,Execution,Workstation,True
597,2023-02-17 11:39:32,T1071,Command and Control,Workstation,False
598,2023-05-10 12:48:23,T1059,Execution,Web Server,False
599,2023-05-31 15:01:45,T1133,Persistence,Cloud Infrastructure,True
600,2023-02-25 09:44:43,T1059,Execution,Workstation,False
601,2023-02-20 16:39:41,T1021,Lateral Movement,Cloud Infrastructure,False
602,2023-08-19 15:52:35,T1021,Lateral Movement,Web Server,True
603,2023-01-10 01:33:54,T1566,Phishing,Cloud Infrastructure,False
604,2023-01-29 20:39:50,T1071,Command and Control,Cloud Infrastructure,False
605,2023-01-20 12:39:44,T1021,Lateral Movement,Database Server,True
606,2023-04-10 19:33:03,T1486,Impact,Workstation,False
607,2023-10-07 15:07:00,T1071,Command and Control,Database Server,False
608,2023-10-02 21:25:24,T1190,Initial Access,Active Directory,False
609,2023-06-26 20:35:23,T1566,Phishing,Workstation,False
610,2023-11-07 06:06:32,T1133,Persistence,Cloud Infrastructure,True
611,2023-07-06 03:58:44,T1071,Command and Control,Database Server,True
612,2023-02-25 08:41:02,T1486,Impact,Database Server,False
613,2023-08-13 02:34:52,T1021,Lateral Movement,Active Directory,True
614,2023-07-29 16:08:52,T1071,Command and Control,Active Directory,True
615,2023-02-21 11:37:48,T1566,Phishing,Cloud Infrastructure,True
616,2023-07-28 19:56:59,T1566,Phishing,Workstation,False
617,2023-07-27 03:21:31,T1021,Lateral Movement,Active Directory,False
618,2023-12-25 05:02:34,T1486,Impact,Cloud Infrastructure,True
619,2023-03-23 03:29:14,T1190,Initial Access,Web Server,True
620,2023-01-20 20:23:56,T1133,Persistence,Cloud Infrastructure,False
621,2023-09-02 08:33:44,T1021,Lateral Movement,Active Directory,False
622,2023-10-08 00:01:04,T1059,Execution,Web Server,False
623,2023-06-04 20:54:57,T1566,Phishing,Active Directory,False
624,2023-11-30 04:55:08,T1059,Execution,Database Server,True
625,2023-01-07 07:57:29,T1190,Initial Access,Database Server,False
626,2023-10-05 21:54:17,T1486,Impact,Cloud Infrastructure,False
627,2023-03-17 03:36:12,T1190,Initial Access,Database Server,False
628,2023-03-22 08:18:37,T1190,Initial Access,Cloud Infrastructure,False
629,2023-03-15 09:46:33,T1566,Phishing,Active Directory,False
630,2023-04-27 03:16:55,T1059,Execution,Cloud Infrastructure,False
631,2023-12-21 05:22:25,T1133,Persistence,Web Server,False
632,2023-01-02 21:32:04,T1021,Lateral Movement,Workstation,False
633,2023-04-25 04:00:58,T1071,Command and Control,Cloud Infrastructure,False
634,2023-01-14 00:15:09,T1566,Phishing,Cloud Infrastructure,True
635,2023-11-23 08:52:56,T1133,Persistence,Cloud Infrastructure,True
636,2023-02-08 15:49:44,T1071,Command and Control,Workstation,True
637,2023-10-26 02:43:42,T1059,Execution,Database Server,True
638,2023-05-28 11:34:05,T1566,Phishing,Active Directory,False
639,2023-11-10 17:08:16,T1566,Phishing,Workstation,False
640,2023-02-05 00:47:04,T1071,Command and Control,Active Directory,False
641,2023-10-13 17:36:29,T1021,Lateral Movement,Cloud Infrastructure,False
642,2023-02-13 21:59:10,T1190,Initial Access,Database Server,False
643,2023-10-20 23:01:57,T1190,Initial Access,Active Directory,False
644,2023-06-03 22:45:37,T1486,Impact,Active Directory,True
645,2023-02-11 23:57:48,T1133,Persistence,Web Server,False
646,2023-09-11 18:47:26,T1190,Initial Access,Database Server,True
647,2023-07-15 16:14:57,T1059,Execution,Database Server,True
648,2023-05-06 09:54:59,T1021,Lateral Movement,Workstation,True
649,2023-09-15 20:27:54,T1133,Persistence,Database Server,False
650,2023-11-21 04:34:37,T1133,Persistence,Active Directory,False
651,2023-11-13 03:11:59,T1021,Lateral Movement,Cloud Infrastructure,True
652,2023-09-15 02:55:38,T1059,Execution,Web Server,False
653,2023-05-16 22:13:12,T1486,Impact,Active Directory,False
654,2023-05-14 04:36:12,T1190,Initial Access,Active Directory,True
655,2023-08-10 21:05:46,T1021,Lateral Movement,Workstation,True
656,2023-07-04 15:31:51,T1133,Persistence,Web Server,False
657,2023-10-12 16:42:58,T1486,Impact,Cloud Infrastructure,True
658,2023-06-28 02:43:05,T1071,Command and Control,Cloud Infrastructure,True
659,2023-03-15 03:27:49,T1059,Execution,Web Server,True
660,2023-12-09 19:48:48,T1071,Command and Control,Cloud Infrastructure,True
661,2023-08-21 12:20:34,T1059,Execution,Database Server,True
662,2023-12-09 13:16:32,T1566,Phishing,Cloud Infrastructure,True
663,2023-09-06 02:35:18,T1071,Command and Control,Web Server,True
664,2023-02-06 11:42:50,T1021,Lateral Movement,Workstation,True
665,2023-10-25 09:57:05,T1566,Phishing,Active Directory,False
666,2023-11-09 18:35:11,T1486,Impact,Web Server,False
667,2023-06-13 16:19:00,T1071,Command and Control,Database Server,True
668,2023-12-07 13:50:00,T1133,Persistence,Workstation,False
669,2023-11-25 11:37:03,T1059,Execution,Web Server,False
670,2023-04-01 07:09:59,T1059,Execution,Web Server,False
671,2023-12-17 14:55:19,T1566,Phishing,Web Server,True
672,2023-07-06 12:20:57,T1071,Command and Control,Workstation,True
673,2023-09-27 02:58:41,T1021,Lateral Movement,Database Server,False
674,2023-09-30 18:56:37,T1486,Impact,Web Server,True
675,2023-02-12 06:03:05,T1059,Execution,Workstation,True
676,2023-07-28 17:54:39,T1059,Execution,Database Server,False
677,2023-05-13 16:51:15,T1059,Execution,Web Server,True
678,2023-04-05 06:57:05,T1566,Phishing,Database Server,False
679,2023-03-10 09:37:23,T1133,Persistence,Database Server,False
680,2023-08-31 12:30:00,T1190,Initial Access,Web Server,False
681,2023-01-21 15:41:36,T1133,Persistence,Database Server,False
682,2023-10-21 10:04:54,T1071,Command and Control,Web Server,False
683,2023-06-13 04:14:07,T1059,Execution,Workstation,True
684,2023-01-19 19:40:44,T1133,Persistence,Active Directory,True
685,2023-06-14 08:47:05,T1486,Impact,Web Server,False
686,2023-10-23 19:47:31,T1566,Phishing,Database Server,True
687,2023-08-10 02:10:46,T1071,Command and Control,Cloud Infrastructure,False
688,2023-03-16 11:32:57,T1059,Execution,Active Directory,False
689,2023-03-07 14:57:57,T1059,Execution,Cloud Infrastructure,True
690,2023-04-21 12:46:49,T1059,Execution,Active Directory,True
691,2023-04-13 13:17:44,T1566,Phishing,Workstation,False
692,2023-01-17 03:48:08,T1059,Execution,Workstation,False
693,2023-06-09 20:26:48,T1486,Impact,Cloud Infrastructure,True
694,2023-02-02 21:12:58,T1059,Execution,Web Server,False
695,2023-08-18 23:23:06,T1021,Lateral Movement,Web Server,False
696,2023-12-15 02:15:27,T1059,Execution,Cloud Infrastructure,False
697,2023-08-21 14:50:15,T1190,Initial Access,Workstation,False
698,2023-04-11 10:26:52,T1486,Impact,Web Server,False
699,2023-03-11 22:19:56,T1190,Initial Access,Cloud Infrastructure,True
700,2023-04-05 00:37:34,T1566,Phishing,Cloud Infrastructure,True
701,2023-12-29 16:52:23,T1566,Phishing,Database Server,False
702,2023-11-23 14:13:31,T1190,Initial Access,Active Directory,False
703,2023-01-05 06:09:23,T1190,Initial Access,Active Directory,False
704,2023-11-22 02:07:41,T1059,Execution,Web Server,True
705,2023-11-27 00:36:45,T1486,Impact,Database Server,True
706,2023-12-03 02:14:59,T1021,Lateral Movement,Database Server,False
707,2023-05-08 08:56:45,T1486,Impact,Cloud Infrastructure,True
